  FRAME_1
-3.274354	2.240960	-0.556566	-0.079427	-0.150214	0.731165	-1.491083	2.492090
1.563852	-0.888209	0.320719	0.013378	-0.011268	-1.131363	2.201936	-2.384132
-2.036888	1.201133	-0.326548	-0.268213	-0.111824	0.496940	-1.250049	1.927454
0.746750	-0.140988	-0.394740	0.358757	0.105409	-0.972965	1.405791	-1.236796
-0.805412	0.376358	-0.041767	0.000826	0.067703	0.268209	-0.780630	1.095555
0.160482	0.204608	-0.456344	0.545125	0.164278	-0.604992	0.653864	-0.394218
-0.157685	0.031513	0.025766	0.054056	0.057115	0.178696	-0.334826	0.568399
-0.198768	-0.078662	-0.720088	-0.041931	-0.063716	-0.209381	0.292385	0.011188
-0.062672	0.349600	0.546595	0.192115	0.036483	0.095000	-0.643485	-0.053064
-0.062672	-0.053064	-0.643485	0.095000	0.036483	0.192115	0.546595	0.349600
-0.198768	0.011188	0.292385	-0.209381	-0.063716	-0.041931	-0.720088	-0.078662
-0.157685	0.568399	-0.334826	0.178696	0.057115	0.054056	0.025766	0.031513
0.160482	-0.394218	0.653864	-0.604992	0.164278	0.545125	-0.456344	0.204608
-0.805412	1.095555	-0.780630	0.268209	0.067703	0.000826	-0.041767	0.376358
0.746750	-1.236796	1.405791	-0.972965	0.105409	0.358757	-0.394740	-0.140988
-2.036888	1.927454	-1.250049	0.496940	-0.111824	-0.268213	-0.326548	1.201133
1.563852	-2.384132	2.201936	-1.131363	-0.011268	0.013378	0.320719	-0.888209
-3.274354	2.492090	-1.491083	0.731165	-0.150214	-0.079427	-0.556566	2.240960
3.808248	-3.634673	2.536300	-0.924655	0.107025	-0.146931	1.595204	-1.945379
0.245446	1.861128	-1.720557	0.654649	-0.036992	0.244644	-1.614879	0.914436

  FRAME_3
3.077000	-5.198447	2.527000	-0.333553	0.189000	-0.333553	2.527000	-5.198447
0.381689	0.796071	-1.540071	0.216374	-0.027850	0.611128	-1.620423	1.730958
3.680554	-1.840237	1.537257	-0.136509	0.103108	-0.875426	2.433694	-3.507302
-3.154688	2.154552	-0.521344	-0.077639	-0.149759	0.678033	-1.385943	2.369358
1.458282	-0.818408	0.303392	0.001154	-0.010311	-1.077744	2.093373	-2.264825
-1.947587	1.147586	-0.319630	-0.248419	-0.111561	0.441991	-1.150828	1.820454
0.677795	-0.109198	-0.390497	0.342387	0.101778	-0.924146	1.326164	-1.153065
-0.764796	0.364659	-0.052571	0.012849	0.071740	0.236083	-0.724654	1.037532
0.141695	0.205714	-0.450423	0.536559	0.164284	-0.592984	0.631476	-0.363518
-0.150605	0.033122	0.031936	0.046620	0.055208	0.189365	-0.347010	0.564397
-0.194703	-0.077465	-0.741840	-0.016709	-0.064312	-0.237391	0.323602	-0.000154
-0.067636	0.342203	0.580963	0.162052	0.037674	0.126208	-0.680624	-0.040267
-0.067636	-0.040267	-0.680624	0.126208	0.037674	0.162052	0.580963	0.342203
-0.194703	-0.000154	0.323602	-0.237391	-0.064312	-0.016709	-0.741840	-0.077465
-0.150605	0.564397	-0.347010	0.189365	0.055208	0.046620	0.031936	0.033122
0.141695	-0.363518	0.631476	-0.592984	0.164284	0.536559	-0.450423	0.205714
-0.764796	1.037532	-0.724654	0.236083	0.071740	0.012849	-0.052571	0.364659
0.677795	-1.153065	1.326164	-0.924146	0.101778	0.342387	-0.390497	-0.109198
-1.947587	1.820454	-1.150828	0.441991	-0.111561	-0.248419	-0.319630	1.147586
1.458282	-2.264825	2.093373	-1.077744	-0.010311	0.001154	0.303392	-0.818408
-3.154688	2.369358	-1.385943	0.678033	-0.149759	-0.077639	-0.521344	2.154552
3.680554	-3.507302	2.433694	-0.875426	0.103108	-0.136509	1.537257	-1.840237
0.381689	1.730958	-1.620423	0.611128	-0.027850	0.216374	-1.540071	0.796071

  FRAME_4
2.939000	-5.070778	2.433000	-0.299222	0.191000	-0.299222	2.433000	-5.070778
0.517133	0.677357	-1.461671	0.195613	-0.026434	0.562319	-1.516990	1.600549
3.552519	-1.736496	1.476793	-0.125187	0.095369	-0.816610	2.326129	-3.377379
-3.037203	2.067502	-0.477985	-0.080633	-0.139141	0.614751	-1.276304	2.241584
1.351865	-0.747081	0.277706	-0.006665	-0.019423	-1.013580	1.983933	-2.141842
-1.853221	1.093450	-0.313429	-0.229969	-0.104815	0.380867	-1.047820	1.706944
0.600855	-0.076023	-0.379894	0.319815	0.096401	-0.872569	1.239258	-1.056627
-0.712521	0.352329	-0.070342	0.030380	0.075957	0.201154	-0.664263	0.968148
0.115402	0.204355	-0.437305	0.531115	0.160995	-0.579510	0.605813	-0.328061
-0.142710	0.038235	0.032133	0.035702	0.058683	0.199096	-0.357450	0.559344
-0.194875	-0.078906	-0.759915	0.011849	-0.067965	-0.267950	0.360412	-0.011621
-0.068245	0.336207	0.616695	0.120560	0.039375	0.168954	-0.725505	-0.027469
-0.068245	-0.027469	-0.725505	0.168954	0.039375	0.120560	0.616695	0.336207
-0.194875	-0.011621	0.360412	-0.267950	-0.067965	0.011849	-0.759915	-0.078906
-0.142710	0.559344	-0.357450	0.199096	0.058683	0.035702	0.032133	0.038235
0.115402	-0.328061	0.605813	-0.579510	0.160995	0.531115	-0.437305	0.204355
-0.712521	0.968148	-0.664263	0.201154	0.075957	0.030380	-0.070342	0.352329
0.600855	-1.056627	1.239258	-0.872569	0.096401	0.319815	-0.379894	-0.076023
-1.853221	1.706944	-1.047820	0.380867	-0.104815	-0.229969	-0.313429	1.093450
1.351865	-2.141842	1.983933	-1.013580	-0.019423	-0.006665	0.277706	-0.747081
-3.037203	2.241584	-1.276304	0.614751	-0.139141	-0.080633	-0.477985	2.067502
3.552519	-3.377379	2.326129	-0.816610	0.095369	-0.125187	1.476793	-1.736496
0.517133	1.600549	-1.516990	0.562319	-0.026434	0.195613	-1.461671	0.677357

  FRAME_5
2.801000	-4.945766	2.337000	-0.256234	0.185000	-0.256234	2.337000	-4.945766
0.652719	0.565845	-1.386222	0.168961	-0.019909	0.506644	-1.408163	1.468000
3.419376	-1.635610	1.422662	-0.118678	0.092581	-0.755130	2.211768	-3.241830
-2.913064	1.976179	-0.437029	-0.076223	-0.136574	0.550231	-1.161489	2.110539
1.239046	-0.672494	0.253671	-0.019459	-0.024838	-0.942976	1.862780	-2.010818
-1.750381	1.035719	-0.306514	-0.210400	-0.097795	0.310384	-0.927983	1.578977
0.517268	-0.039326	-0.370254	0.296495	0.086137	-0.806144	1.133640	-0.946598
-0.653715	0.333966	-0.087570	0.053127	0.083259	0.151980	-0.588914	0.888709
0.086134	0.206907	-0.426284	0.522863	0.154978	-0.557665	0.573471	-0.287600
-0.132321	0.044080	0.033153	0.026359	0.062497	0.207015	-0.365085	0.547336
-0.198739	-0.078167	-0.782913	0.040606	-0.069418	-0.302588	0.400953	-0.018706
-0.068323	0.327449	0.658846	0.078135	0.041082	0.212977	-0.776522	-0.013071
-0.068323	-0.013071	-0.776522	0.212977	0.041082	0.078135	0.658846	0.327449
-0.198739	-0.018706	0.400953	-0.302588	-0.069418	0.040606	-0.782913	-0.078167
-0.132321	0.547336	-0.365085	0.207015	0.062497	0.026359	0.033153	0.044080
0.086134	-0.287600	0.573471	-0.557665	0.154978	0.522863	-0.426284	0.206907
-0.653715	0.888709	-0.588914	0.151980	0.083259	0.053127	-0.087570	0.333966
0.517268	-0.946598	1.133640	-0.806144	0.086137	0.296495	-0.370254	-0.039326
-1.750381	1.578977	-0.927983	0.310384	-0.097795	-0.210400	-0.306514	1.035719
1.239046	-2.010818	1.862780	-0.942976	-0.024838	-0.019459	0.253671	-0.672494
-2.913064	2.110539	-1.161489	0.550231	-0.136574	-0.076223	-0.437029	1.976179
3.419376	-3.241830	2.211768	-0.755130	0.092581	-0.118678	1.422662	-1.635610
0.652719	1.468000	-1.408163	0.506644	-0.019909	0.168961	-1.386222	0.565845

  FRAME_6
2.663000	-4.816633	2.238000	-0.213367	0.177000	-0.213367	2.238000	-4.816633
0.786196	0.452284	-1.301896	0.138299	-0.015763	0.453793	-1.297964	1.332928
3.289991	-1.532568	1.359895	-0.101719	0.086305	-0.694060	2.093757	-3.106462
-2.791582	1.886015	-0.392484	-0.077737	-0.131050	0.488154	-1.040744	1.971999
1.124306	-0.594360	0.226421	-0.034230	-0.025795	-0.876401	1.742360	-1.877389
-1.640439	0.969579	-0.295936	-0.194016	-0.089589	0.239565	-0.804165	1.447008
0.429251	0.005246	-0.366133	0.275387	0.075105	-0.738987	1.018355	-0.827010
-0.593261	0.319573	-0.108094	0.076639	0.089872	0.104041	-0.509812	0.801884
0.056320	0.200989	-0.405791	0.513120	0.154118	-0.543260	0.538628	-0.241320
-0.127821	0.053460	0.028759	0.019129	0.064527	0.222247	-0.377209	0.539942
-0.196709	-0.082800	-0.804938	0.073011	-0.075538	-0.335169	0.442052	-0.028882
-0.069253	0.318338	0.701436	0.032409	0.043808	0.253432	-0.821497	0.001900
-0.069253	0.001900	-0.821497	0.253432	0.043808	0.032409	0.701436	0.318338
-0.196709	-0.028882	0.442052	-0.335169	-0.075538	0.073011	-0.804938	-0.082800
-0.127821	0.539942	-0.377209	0.222247	0.064527	0.019129	0.028759	0.053460
0.056320	-0.241320	0.538628	-0.543260	0.154118	0.513120	-0.405791	0.200989
-0.593261	0.801884	-0.509812	0.104041	0.089872	0.076639	-0.108094	0.319573
0.429251	-0.827010	1.018355	-0.738987	0.075105	0.275387	-0.366133	0.005246
-1.640439	1.447008	-0.804165	0.239565	-0.089589	-0.194016	-0.295936	0.969579
1.124306	-1.877389	1.742360	-0.876401	-0.025795	-0.034230	0.226421	-0.594360
-2.791582	1.971999	-1.040744	0.488154	-0.131050	-0.077737	-0.392484	1.886015
3.289991	-3.106462	2.093757	-0.694060	0.086305	-0.101719	1.359895	-1.532568
0.786196	1.332928	-1.297964	0.453793	-0.015763	0.138299	-1.301896	0.452284

  FRAME_7
2.516000	-4.687206	2.139000	-0.168794	0.174000	-0.168794	2.139000	-4.687206
0.928894	0.332964	-1.220133	0.111579	-0.009735	0.391974	-1.188458	1.200791
3.154602	-1.424710	1.296228	-0.093593	0.080682	-0.622458	1.976380	-2.971994
-2.666453	1.792458	-0.342694	-0.077796	-0.123891	0.414900	-0.918321	1.834367
1.005379	-0.517680	0.199459	-0.046145	-0.036188	-0.798048	1.610794	-1.732658
-1.530005	0.905329	-0.288712	-0.167359	-0.082314	0.159599	-0.669269	1.304737
0.341421	0.045725	-0.356884	0.245933	0.068586	-0.666769	0.895361	-0.702156
-0.529596	0.304538	-0.130064	0.098407	0.098786	0.055178	-0.425203	0.708798
0.021327	0.199485	-0.386163	0.507243	0.141360	-0.522074	0.506404	-0.194780
-0.115629	0.061254	0.024989	0.009160	0.071262	0.230230	-0.386007	0.527775
-0.199868	-0.083574	-0.827132	0.102066	-0.075584	-0.371200	0.482444	-0.036124
-0.069573	0.310026	0.743502	-0.009853	0.044535	0.298100	-0.872521	0.016357
-0.069573	0.016357	-0.872521	0.298100	0.044535	-0.009853	0.743502	0.310026
-0.199868	-0.036124	0.482444	-0.371200	-0.075584	0.102066	-0.827132	-0.083574
-0.115629	0.527775	-0.386007	0.230230	0.071262	0.009160	0.024989	0.061254
0.021327	-0.194780	0.506404	-0.522074	0.141360	0.507243	-0.386163	0.199485
-0.529596	0.708798	-0.425203	0.055178	0.098786	0.098407	-0.130064	0.304538
0.341421	-0.702156	0.895361	-0.666769	0.068586	0.245933	-0.356884	0.045725
-1.530005	1.304737	-0.669269	0.159599	-0.082314	-0.167359	-0.288712	0.905329
1.005379	-1.732658	1.610794	-0.798048	-0.036188	-0.046145	0.199459	-0.517680
-2.666453	1.834367	-0.918321	0.414900	-0.123891	-0.077796	-0.342694	1.792458
3.154602	-2.971994	1.976380	-0.622458	0.080682	-0.093593	1.296228	-1.424710
0.928894	1.200791	-1.188458	0.391974	-0.009735	0.111579	-1.220133	0.332964

  FRAME_8
2.380000	-4.560315	2.038000	-0.119685	0.160000	-0.119685	2.038000	-4.560315
1.063595	0.212547	-1.134410	0.078902	0.002929	0.331227	-1.077293	1.070379
3.023211	-1.317792	1.234584	-0.082146	0.070113	-0.550597	1.852958	-2.835193
-2.538777	1.696666	-0.299378	-0.075426	-0.113761	0.338157	-0.788943	1.694033
0.881397	-0.432312	0.170892	-0.056973	-0.046561	-0.720447	1.478759	-1.589843
-1.413888	0.837943	-0.280589	-0.146236	-0.072900	0.081820	-0.535048	1.160903
0.244158	0.090281	-0.347672	0.220190	0.060232	-0.597460	0.775109	-0.573620
-0.463009	0.285786	-0.149612	0.119768	0.107885	0.003526	-0.337661	0.614159
-0.012238	0.195296	-0.364532	0.496865	0.131179	-0.493806	0.460530	-0.140491
-0.105420	0.071332	0.019657	-0.000363	0.079882	0.233315	-0.387048	0.511677
-0.200232	-0.086023	-0.847105	0.132104	-0.080315	-0.402317	0.518570	-0.043654
-0.070297	0.305268	0.779680	-0.049886	0.045816	0.339746	-0.916447	0.026693
-0.070297	0.026693	-0.916447	0.339746	0.045816	-0.049886	0.779680	0.305268
-0.200232	-0.043654	0.518570	-0.402317	-0.080315	0.132104	-0.847105	-0.086023
-0.105420	0.511677	-0.387048	0.233315	0.079882	-0.000363	0.019657	0.071332
-0.012238	-0.140491	0.460530	-0.493806	0.131179	0.496865	-0.364532	0.195296
-0.463009	0.614159	-0.337661	0.003526	0.107885	0.119768	-0.149612	0.285786
0.244158	-0.573620	0.775109	-0.597460	0.060232	0.220190	-0.347672	0.090281
-1.413888	1.160903	-0.535048	0.081820	-0.072900	-0.146236	-0.280589	0.837943
0.881397	-1.589843	1.478759	-0.720447	-0.046561	-0.056973	0.170892	-0.432312
-2.538777	1.694033	-0.788943	0.338157	-0.113761	-0.075426	-0.299378	1.696666
3.023211	-2.835193	1.852958	-0.550597	0.070113	-0.082146	1.234584	-1.317792
1.063595	1.070379	-1.077293	0.331227	0.002929	0.078902	-1.134410	0.212547

  FRAME_9
2.231000	-4.425768	1.936000	-0.074232	0.153000	-0.074232	1.936000	-4.425768
1.204138	0.090043	-1.047241	0.049263	0.007293	0.272534	-0.960905	0.932751
2.891447	-1.215153	1.170044	-0.064616	0.062817	-0.485935	1.732057	-2.695523
-2.411143	1.603040	-0.256895	-0.074037	-0.103201	0.261514	-0.663210	1.556503
0.757853	-0.348952	0.144271	-0.072557	-0.054099	-0.636814	1.340398	-1.445189
-1.291957	0.770807	-0.277434	-0.119747	-0.062951	-0.002911	-0.395961	1.012158
0.141767	0.136872	-0.332250	0.183887	0.052409	-0.517430	0.648780	-0.442819
-0.394829	0.270813	-0.174383	0.148569	0.112307	-0.051170	-0.244996	0.514531
-0.049882	0.188980	-0.338771	0.482987	0.124017	-0.470530	0.421133	-0.085132
-0.095135	0.082835	0.013253	-0.005596	0.083377	0.239761	-0.391805	0.496343
-0.199773	-0.095908	-0.863799	0.161186	-0.082766	-0.435851	0.554147	-0.046209
-0.069489	0.302065	0.814423	-0.089257	0.048797	0.381263	-0.963858	0.036629
-0.069489	0.036629	-0.963858	0.381263	0.048797	-0.089257	0.814423	0.302065
-0.199773	-0.046209	0.554147	-0.435851	-0.082766	0.161186	-0.863799	-0.095908
-0.095135	0.496343	-0.391805	0.239761	0.083377	-0.005596	0.013253	0.082835
-0.049882	-0.085132	0.421133	-0.470530	0.124017	0.482987	-0.338771	0.188980
-0.394829	0.514531	-0.244996	-0.051170	0.112307	0.148569	-0.174383	0.270813
0.141767	-0.442819	0.648780	-0.517430	0.052409	0.183887	-0.332250	0.136872
-1.291957	1.012158	-0.395961	-0.002911	-0.062951	-0.119747	-0.277434	0.770807
0.757853	-1.445189	1.340398	-0.636814	-0.054099	-0.072557	0.144271	-0.348952
-2.411143	1.556503	-0.663210	0.261514	-0.103201	-0.074037	-0.256895	1.603040
2.891447	-2.695523	1.732057	-0.485935	0.062817	-0.064616	1.170044	-1.215153
1.204138	0.932751	-0.960905	0.272534	0.007293	0.049263	-1.047241	0.090043

  FRAME_10
2.100000	-4.299170	1.831000	-0.026830	0.146000	-0.026830	1.831000	-4.299170
1.340149	-0.027850	-0.965956	0.016970	0.019158	0.207656	-0.844582	0.802332
2.756189	-1.112876	1.108916	-0.050909	0.053638	-0.410688	1.608046	-2.557177
-2.281755	1.504342	-0.208734	-0.065133	-0.098442	0.180017	-0.532721	1.414996
0.632261	-0.257507	0.109339	-0.086786	-0.063440	-0.552063	1.198708	-1.295599
-1.174416	0.698781	-0.262587	-0.099773	-0.053733	-0.088701	-0.247247	0.859684
0.040292	0.182838	-0.321459	0.154723	0.044809	-0.442683	0.519241	-0.306544
-0.322220	0.250634	-0.200014	0.175354	0.120557	-0.107343	-0.150539	0.414414
-0.091933	0.184984	-0.311267	0.468507	0.117400	-0.439853	0.372691	-0.027725
-0.081996	0.099331	0.005403	-0.008815	0.082878	0.241395	-0.389363	0.474201
-0.197523	-0.101249	-0.881808	0.180741	-0.086108	-0.456041	0.583083	-0.050068
-0.070547	0.297153	0.845556	-0.122789	0.054784	0.413327	-1.002707	0.045796
-0.070547	0.045796	-1.002707	0.413327	0.054784	-0.122789	0.845556	0.297153
-0.197523	-0.050068	0.583083	-0.456041	-0.086108	0.180741	-0.881808	-0.101249
-0.081996	0.474201	-0.389363	0.241395	0.082878	-0.008815	0.005403	0.099331
-0.091933	-0.027725	0.372691	-0.439853	0.117400	0.468507	-0.311267	0.184984
-0.322220	0.414414	-0.150539	-0.107343	0.120557	0.175354	-0.200014	0.250634
0.040292	-0.306544	0.519241	-0.442683	0.044809	0.154723	-0.321459	0.182838
-1.174416	0.859684	-0.247247	-0.088701	-0.053733	-0.099773	-0.262587	0.698781
0.632261	-1.295599	1.198708	-0.552063	-0.063440	-0.086786	0.109339	-0.257507
-2.281755	1.414996	-0.532721	0.180017	-0.098442	-0.065133	-0.208734	1.504342
2.756189	-2.557177	1.608046	-0.410688	0.053638	-0.050909	1.108916	-1.112876
1.340149	0.802332	-0.844582	0.207656	0.019158	0.016970	-0.965956	-0.027850

  FRAME_11
1.956000	-4.172864	1.736000	0.018864	0.136000	0.018864	1.736000	-4.172864
1.479937	-0.143322	-0.883192	-0.018213	0.030549	0.146013	-0.729682	0.665786
2.620548	-1.005138	1.042128	-0.032665	0.044085	-0.339211	1.483625	-2.418234
-2.149846	1.409003	-0.162315	-0.064882	-0.093942	0.102994	-0.396677	1.268236
0.500222	-0.168672	0.079330	-0.099898	-0.071285	-0.463321	1.050631	-1.142095
-1.046436	0.627390	-0.255154	-0.076818	-0.044802	-0.175798	-0.100064	0.703688
-0.062055	0.225382	-0.308640	0.125647	0.037532	-0.363109	0.384532	-0.168072
-0.254341	0.235282	-0.224355	0.200265	0.129083	-0.166129	-0.055640	0.316678
-0.126659	0.181046	-0.289751	0.454880	0.114032	-0.413392	0.325318	0.027330
-0.067355	0.105742	-0.000655	-0.013408	0.089137	0.238357	-0.383542	0.454759
-0.202360	-0.105848	-0.894499	0.204428	-0.090438	-0.480490	0.610772	-0.050537
-0.071156	0.296584	0.873486	-0.153701	0.052548	0.449869	-1.038655	0.051597
-0.071156	0.051597	-1.038655	0.449869	0.052548	-0.153701	0.873486	0.296584
-0.202360	-0.050537	0.610772	-0.480490	-0.090438	0.204428	-0.894499	-0.105848
-0.067355	0.454759	-0.383542	0.238357	0.089137	-0.013408	-0.000655	0.105742
-0.126659	0.027330	0.325318	-0.413392	0.114032	0.454880	-0.289751	0.181046
-0.254341	0.316678	-0.055640	-0.166129	0.129083	0.200265	-0.224355	0.235282
-0.062055	-0.168072	0.384532	-0.363109	0.037532	0.125647	-0.308640	0.225382
-1.046436	0.703688	-0.100064	-0.175798	-0.044802	-0.076818	-0.255154	0.627390
0.500222	-1.142095	1.050631	-0.463321	-0.071285	-0.099898	0.079330	-0.168672
-2.149846	1.268236	-0.396677	0.102994	-0.093942	-0.064882	-0.162315	1.409003
2.620548	-2.418234	1.483625	-0.339211	0.044085	-0.032665	1.042128	-1.005138
1.479937	0.665786	-0.729682	0.146013	0.030549	-0.018213	-0.883192	-0.143322

  FRAME_12
1.809000	-4.044559	1.636000	0.066559	0.131000	0.066559	1.636000	-4.044559
1.620294	-0.263286	-0.794497	-0.050293	0.036479	0.083463	-0.618505	0.534221
2.488925	-0.892606	0.969312	-0.018556	0.034219	-0.262948	1.362431	-2.285640
-2.018320	1.304566	-0.110925	-0.062454	-0.081385	0.019685	-0.262359	1.123763
0.366858	-0.075334	0.050815	-0.117863	-0.081080	-0.376367	0.898483	-0.980599
-0.918742	0.551746	-0.251494	-0.046351	-0.036002	-0.263916	0.057155	0.539612
-0.169046	0.272313	-0.290817	0.093853	0.026555	-0.286692	0.248653	-0.023602
-0.182574	0.218303	-0.250713	0.225280	0.138269	-0.218105	0.039307	0.211075
-0.164579	0.179795	-0.265663	0.438094	0.107599	-0.388219	0.278944	0.086833
-0.051302	0.113951	-0.014501	-0.009791	0.095348	0.238155	-0.379614	0.430787
-0.205506	-0.111290	-0.899807	0.216331	-0.094287	-0.498149	0.631008	-0.047273
-0.072009	0.292702	0.896292	-0.174647	0.053286	0.473210	-1.066503	0.058243
-0.072009	0.058243	-1.066503	0.473210	0.053286	-0.174647	0.896292	0.292702
-0.205506	-0.047273	0.631008	-0.498149	-0.094287	0.216331	-0.899807	-0.111290
-0.051302	0.430787	-0.379614	0.238155	0.095348	-0.009791	-0.014501	0.113951
-0.164579	0.086833	0.278944	-0.388219	0.107599	0.438094	-0.265663	0.179795
-0.182574	0.211075	0.039307	-0.218105	0.138269	0.225280	-0.250713	0.218303
-0.169046	-0.023602	0.248653	-0.286692	0.026555	0.093853	-0.290817	0.272313
-0.918742	0.539612	0.057155	-0.263916	-0.036002	-0.046351	-0.251494	0.551746
0.366858	-0.980599	0.898483	-0.376367	-0.081080	-0.117863	0.050815	-0.075334
-2.018320	1.123763	-0.262359	0.019685	-0.081385	-0.062454	-0.110925	1.304566
2.488925	-2.285640	1.362431	-0.262948	0.034219	-0.018556	0.969312	-0.892606
1.620294	0.534221	-0.618505	0.083463	0.036479	-0.050293	-0.794497	-0.263286

  FRAME_13
1.672000	-3.921083	1.538000	0.115083	0.120000	0.115083	1.538000	-3.921083
1.754285	-0.371160	-0.717044	-0.083779	0.044857	0.024087	-0.509594	0.406225
2.360876	-0.795539	0.908563	-0.006447	0.025893	-0.188657	1.240334	-2.149885
-1.888540	1.207319	-0.064408	-0.060277	-0.072332	-0.063255	-0.123317	0.977382
0.233312	0.014408	0.017227	-0.129230	-0.085980	-0.290739	0.749403	-0.823489
-0.790058	0.473922	-0.239715	-0.021044	-0.025018	-0.355917	0.209143	0.380693
-0.275028	0.320333	-0.274785	0.063916	0.014732	-0.203702	0.110678	0.115073
-0.113859	0.200626	-0.272036	0.250748	0.142436	-0.279669	0.141281	0.111315
-0.205445	0.182105	-0.245678	0.425590	0.098991	-0.354307	0.224475	0.147073
-0.035545	0.126665	-0.028030	-0.010315	0.096982	0.230471	-0.361747	0.404554
-0.205328	-0.121314	-0.904569	0.221901	-0.091915	-0.502530	0.639491	-0.044709
-0.072169	0.293996	0.915209	-0.195028	0.055855	0.493382	-1.089880	0.059208
-0.072169	0.059208	-1.089880	0.493382	0.055855	-0.195028	0.915209	0.293996
-0.205328	-0.044709	0.639491	-0.502530	-0.091915	0.221901	-0.904569	-0.121314
-0.035545	0.404554	-0.361747	0.230471	0.096982	-0.010315	-0.028030	0.126665
-0.205445	0.147073	0.224475	-0.354307	0.098991	0.425590	-0.245678	0.182105
-0.113859	0.111315	0.141281	-0.279669	0.142436	0.250748	-0.272036	0.200626
-0.275028	0.115073	0.110678	-0.203702	0.014732	0.063916	-0.274785	0.320333
-0.790058	0.380693	0.209143	-0.355917	-0.025018	-0.021044	-0.239715	0.473922
0.233312	-0.823489	0.749403	-0.290739	-0.085980	-0.129230	0.017227	0.014408
-1.888540	0.977382	-0.123317	-0.063255	-0.072332	-0.060277	-0.064408	1.207319
2.360876	-2.149885	1.240334	-0.188657	0.025893	-0.006447	0.908563	-0.795539
1.754285	0.406225	-0.509594	0.024087	0.044857	-0.083779	-0.717044	-0.371160

  FRAME_14
1.531000	-3.792778	1.436000	0.162778	0.113000	0.162778	1.436000	-3.792778
1.898664	-0.491909	-0.632487	-0.117058	0.057149	-0.036870	-0.403868	0.274255
2.225278	-0.685185	0.838756	0.007690	0.017387	-0.110283	1.116593	-2.015099
-1.753582	1.106490	-0.008100	-0.065528	-0.066481	-0.143712	0.011368	0.832117
0.093916	0.102856	-0.010137	-0.139445	-0.098321	-0.202273	0.605246	-0.666930
-0.667198	0.399930	-0.227390	0.004683	-0.020925	-0.445350	0.363114	0.225144
-0.379321	0.362250	-0.264104	0.038812	0.008856	-0.135684	-0.020134	0.260542
-0.043698	0.186435	-0.300007	0.277845	0.153642	-0.335197	0.234031	0.007792
-0.240748	0.181303	-0.224573	0.405761	0.096637	-0.323844	0.172470	0.205796
-0.020016	0.143322	-0.044662	-0.010435	0.103053	0.225019	-0.347677	0.374430
-0.210142	-0.130047	-0.898684	0.225700	-0.097180	-0.502604	0.644239	-0.040254
-0.070153	0.298840	0.920423	-0.204923	0.054183	0.505197	-1.097416	0.054421
-0.070153	0.054421	-1.097416	0.505197	0.054183	-0.204923	0.920423	0.298840
-0.210142	-0.040254	0.644239	-0.502604	-0.097180	0.225700	-0.898684	-0.130047
-0.020016	0.374430	-0.347677	0.225019	0.103053	-0.010435	-0.044662	0.143322
-0.240748	0.205796	0.172470	-0.323844	0.096637	0.405761	-0.224573	0.181303
