17.693   13.826    0.058
19.858   12.564   -0.002
21.106   10.363   -0.103
22.366    5.657   -0.236
22.367    8.166   -0.216
19.852    1.262   -0.076
17.690   -0.000    0.000
21.104    3.460   -0.155
 2.530   -0.005    0.047
15.160   -0.002    0.055
 0.000   -0.000    0.000
-2.163    1.263   -0.049
-3.415    3.463   -0.077
-4.677    8.169   -0.070
-4.678    5.663   -0.089
-2.159   12.565    0.010
10.109   13.837   -0.000
 7.585   13.838   -0.020
 5.062   13.834   -0.006
 2.535   13.828    0.017
15.163   13.830    0.064
 0.007   13.825    0.028
-3.412   10.366   -0.030
12.635   13.835    0.041
10.108   -0.011    0.102
 7.583   -0.012    0.095
 5.058   -0.011    0.078
12.631   -0.009    0.092
16.377   10.554    0.188
16.379   12.026    0.025
17.698   12.706    0.031
17.664    8.346    0.140
17.643    9.805    0.172
18.933   10.539    0.197
18.899   12.027    0.156
17.640    4.030    0.146
17.661    5.480    0.122
18.924    6.199    0.040
18.925    7.625    0.048
20.173    8.380    0.083
20.158    9.832    0.122
18.928    3.287    0.157
20.163    3.984    0.089
20.167    5.441    0.062
21.416    6.206   -0.059
21.418    7.611   -0.049
17.694    1.117   -0.011
18.896    1.793    0.093
 5.100    5.412    0.520
 5.059    3.970    0.187
 3.807    3.241    0.240
 3.800    1.786    0.120
11.362    3.278    0.126
 2.539    1.094   -0.022
 3.853    7.663    0.708
 3.850    6.160    0.716
11.313    7.654    0.440
 2.568    5.468    0.586
11.316    6.167    0.446
 2.578    4.009    0.373
10.087    5.446    0.134
16.376    3.270    0.188
 1.328    3.267    0.185
10.104    3.998    0.133
16.380    1.798   -0.004
 1.317    1.786    0.001
 8.843    3.263    0.142
15.155    1.104    0.006
-0.006    1.114   -0.019
11.379   12.041    0.124
 2.587    9.813    0.371
11.361   10.550    0.098
 2.565    8.356    0.568
10.098    9.828    0.115
16.401    7.628    0.295
 1.286    7.636    0.326
10.093    8.381    0.118
16.401    6.192    0.296
 1.287    6.190    0.324
15.117    5.482    0.566
 0.040    5.478    0.172
 8.846    7.649   -0.047
 8.843    6.179   -0.046
15.117    4.005    0.360
 0.060    4.017    0.180
 7.596    5.454    0.147
13.882    3.247    0.223
-1.232    3.287    0.213
 7.581    3.998    0.146
13.881    1.790    0.119
-1.200    1.800    0.113
10.123   12.735    0.076
 1.334   10.551    0.195
 8.854   12.039    0.008
15.116    9.813    0.357
 0.069    9.812    0.198
 8.849   10.564    0.114
15.120    8.342    0.558
 0.035    8.350    0.192
 7.581    9.824    0.133
13.832    7.658    0.688
-1.226    7.629    0.133
 7.591    8.378    0.148
13.832    6.164    0.692
-1.227    6.202    0.126
 6.374    7.658    0.483
12.584    5.425    0.495
-2.468    5.433    0.149
 6.370    6.166    0.484
12.628    3.987    0.169
-2.466    3.981    0.156
 7.583   12.736    0.076
13.888   10.575    0.221
-1.233   10.542    0.243
 6.314   12.047    0.119
12.625    9.846    0.161
-2.463    9.839    0.183
 6.336   10.551    0.098
12.590    8.402    0.468
-2.465    8.393    0.174
 5.063    9.851    0.174
-3.703    7.623    0.062
 5.099    8.413    0.501
-3.705    6.209    0.051
 5.045   12.733    0.102
 3.805   12.030    0.093
 3.810   10.584    0.227
 2.545   12.725   -0.042
 1.317   12.033    0.011
 6.331    3.267    0.142
15.156   12.729    0.002
 0.000   12.707    0.025
13.889   12.038    0.111
-1.200   12.034    0.151
12.648   12.734    0.133
 6.311    1.784    0.189
 8.851    1.781    0.067
11.386    1.792    0.189
10.123    1.092    0.166
 7.577    1.094    0.168
 5.040    1.096    0.179
12.644    1.097    0.177
