69.000000	 0.020751	 1.101857	
54.000000	 2.545998	 1.101857	
140.000000	 5.068250	 1.101857	
139.000000	 7.582124	 1.101857	
138.000000	 10.097375	 1.101857	
141.000000	 12.624438	 1.101857	
68.000000	 15.146438	 1.101857	
47.000000	 17.670251	 1.101857	
90.000000	 -1.215288	 1.797813	
66.000000	 1.302427	 1.797813	
52.000000	 3.815572	 1.797813	
135.000000	 6.330858	 1.797813	
136.000000	 8.832143	 1.797813	
137.000000	 11.359285	 1.797813	
89.000000	 13.875857	 1.797813	
65.000000	 16.391431	 1.797813	
48.000000	 18.905140	 1.797813	
87.000000	 -1.215288	 3.271000	
63.000000	 1.302427	 3.271000	
51.000000	 3.815572	 3.271000	
129.000000	 6.330858	 3.271000	
67.000000	 8.832143	 3.271000	
53.000000	 11.359285	 3.271000	
86.000000	 13.875857	 3.271000	
62.000000	 16.391431	 3.271000	
42.000000	 18.905140	 3.271000	
110.000000	 -2.463248	 4.001167	
84.000000	 0.020751	 4.001167	
60.000000	 2.545998	 4.001167	
50.000000	 5.068250	 4.001167	
88.000000	 7.582124	 4.001167	
64.000000	 10.097375	 4.001167	
109.000000	 12.624438	 4.001167	
83.000000	 15.146438	 4.001167	
36.000000	 17.670251	 4.001167	
43.000000	 20.154752	 4.001167	
107.000000	 -2.463248	 5.455055	
81.000000	 0.020751	 5.455055	
58.000000	 2.545998	 5.455055	
49.000000	 5.068250	 5.455055	
85.000000	 7.582124	 5.455055	
61.000000	 10.097375	 5.455055	
106.000000	 12.624438	 5.455055	
80.000000	 15.146438	 5.455055	
37.000000	 17.670251	 5.455055	
44.000000	 20.154752	 5.455055	
123.000000	 -3.720000	 6.197700	
104.000000	 -1.215288	 6.197700	
79.000000	 1.302427	 6.197700	
56.000000	 3.815572	 6.197700	
108.000000	 6.330858	 6.197700	
142.000000	 8.832143	 6.197700	
59.000000	 11.359285	 6.197700	
103.000000	 13.875857	 6.197700	
78.000000	 16.391431	 6.197700	
38.000000	 18.905140	 6.197700	
45.000000	 21.410000	 6.197700	
121.000000	 -3.720000	 7.633498	
101.000000	 -1.215288	 7.633498	
76.000000	 1.302427	 7.633498	
55.000000	 3.815572	 7.633498	
105.000000	 6.330858	 7.633498	
82.000000	 8.832143	 7.633498	
57.000000	 11.359285	 7.633498	
100.000000	 13.875857	 7.633498	
75.000000	 16.391431	 7.633498	
39.000000	 18.905140	 7.633498	
46.000000	 21.410000	 7.633498	
119.000000	 -2.463248	 8.370721	
98.000000	 0.020751	 8.370721	
73.000000	 2.545998	 8.370721	
122.000000	 5.068250	 8.370721	
102.000000	 7.582124	 8.370721	
77.000000	 10.097375	 8.370721	
118.000000	 12.624438	 8.370721	
97.000000	 15.146438	 8.370721	
32.000000	 17.670251	 8.370721	
40.000000	 20.154752	 8.370721	
116.000000	 -2.463248	 9.823833	
95.000000	 0.020751	 9.823833	
71.000000	 2.545998	 9.823833	
120.000000	 5.068250	 9.823833	
99.000000	 7.582124	 9.823833	
74.000000	 10.097375	 9.823833	
115.000000	 12.624438	 9.823833	
94.000000	 15.146438	 9.823833	
33.000000	 17.670251	 9.823833	
41.000000	 20.154752	 9.823833	
113.000000	 -1.215288	 10.552812	
92.000000	 1.302427	 10.552812	
126.000000	 3.815572	 10.552812	
117.000000	 6.330858	 10.552812	
96.000000	 8.832143	 10.552812	
72.000000	 11.359285	 10.552812	
112.000000	 13.875857	 10.552812	
29.000000	 16.391431	 10.552812	
34.000000	 18.905140	 10.552812	
133.000000	 -1.215288	 12.030250	
128.000000	 1.302427	 12.030250	
125.000000	 3.815572	 12.030250	
114.000000	 6.330858	 12.030250	
93.000000	 8.832143	 12.030250	
70.000000	 11.359285	 12.030250	
132.000000	 13.875857	 12.030250	
30.000000	 16.391431	 12.030250	
35.000000	 18.905140	 12.030250	
131.000000	 0.020751	 12.724286	
127.000000	 2.545998	 12.724286	
124.000000	 5.068250	 12.724286	
111.000000	 7.582124	 12.724286	
91.000000	 10.097375	 12.724286	
134.000000	 12.624438	 12.724286	
130.000000	 15.146438	 12.724286	
31.000000	 17.670251	 12.724286	
