2.1720      4.8510     -0.0670
0.9380      7.0320     -0.0990
8.7530      8.3110     -0.0740
4.0630      9.6350     -0.0550
6.5710      9.6030     -0.0370
9.6370      7.1730     -0.1960
8.3480      5.0260     -0.2170
1.8500      8.3990     -0.1260
8.1420    -10.1250      0.2510
8.3130      2.4960     -0.1860
8.1130    -12.6520      0.3840
9.3460    -14.8280      0.5250
1.5290    -16.1060      0.6290
6.2170    -17.4280      0.7360
3.7110    -17.3960      0.7170
0.6470    -14.9700      0.6370
2.0820     -2.7270      0.2490
2.0490     -5.2480      0.3550
2.0110     -7.7700      0.4260
1.9720    -10.2960      0.4890
2.1430      2.3220      0.0130
1.9360    -12.8230      0.5640
8.4310    -16.1930      0.6860
2.1140     -0.2040      0.1220
8.2380     -2.5540     -0.0620
8.2030     -5.0770      0.0310
8.1700     -7.6000      0.1340
8.2730     -0.0320     -0.1370
8.8821      3.5989     -0.0340
0.3541      3.5771     -0.0300
1.0648      4.8686     -0.0620
6.7149      4.8782     -0.0630
8.1708      4.8598     -0.0570
8.9101      6.1281     -0.0710
0.3835      6.0739     -0.0790
2.3470      4.9330     -0.1210
3.8018      4.9149     -0.0940
4.5451      6.1639     -0.0850
6.0030      6.1449     -0.0710
6.7509      7.3981     -0.0650
8.1917      7.3565     -0.0700
1.6399      6.2201     -0.1400
2.3872      7.4306     -0.1180
3.8281      7.4360     -0.0890
4.6078      8.6715     -0.0650
6.0022      8.6526     -0.0540
9.4552      5.0146     -0.1890
0.1675      6.2010     -0.1780
3.6315     -7.6531      0.2979
2.1703     -7.6338      0.2613
1.4310     -8.8828      0.2911
9.9578     -8.8671      0.2460
1.5330     -1.3403     -0.0077
9.2485    -10.1359      0.2830
5.8042     -8.9303      0.3927
4.3432     -8.9126      0.3647
5.9059     -1.4013      0.1030
3.6020    -10.1623      0.3971
4.4443     -1.3843      0.0740
2.1402    -10.1449      0.3620
3.6997     -2.6217      0.5517
1.6044      3.6901     -0.1260
1.4021    -11.3972      0.4000
2.2435     -2.6103      0.0690
0.1319      3.7041     -0.1600
9.9300    -11.3761      0.3620
1.4991     -3.8564      0.0881
9.4194      2.4799     -0.1590
9.2203    -12.6676      0.4100
0.2961     -1.4468      0.1617
7.9748    -10.2180      0.4630
8.8190     -1.4292      0.1413
6.5124    -10.1990      0.4470
8.0756     -2.6815      0.1952
5.9728      3.6258     -0.0530
5.7700    -11.4430      0.4820
6.6170     -2.6644      0.5234
4.5129      3.6434     -0.0720
4.3109    -11.4241      0.4600
3.7712      2.3998     -0.0630
3.5680    -12.6750      0.5000
5.8797     -3.9062      1.1319
2.3095      2.4188     -0.0920
2.1121    -12.6578      0.4740
3.6643     -5.1380      0.6570
1.5677      1.1723     -0.0819
1.3729    -13.9251      0.5200
2.2080     -5.1185      0.1688
0.0948      1.1933     -0.1180
9.9015    -13.8709      0.4870
0.9755     -2.7120      0.2320
8.6789    -11.4891      0.5090
0.2641     -3.9629      0.2776
8.1427      2.3467     -0.0070
7.9360    -12.7309      0.5490
8.7867     -3.9460      0.2549
6.6833      2.3669     -0.0210
6.4809    -12.7129      0.5370
8.0452     -5.1893      0.3013
5.9379      1.1114      0.0039
5.7369    -13.9599      0.5810
6.5810     -5.1739      0.7233
4.4793      1.1326     -0.0213
4.2792    -13.9409      0.5650
5.8398     -6.4184      0.3107
3.7375     -0.1154      0.0024
3.5310    -15.1932      0.6130
4.3773     -6.3966      0.2782
2.2686     -0.0958     -0.0288
2.0903    -15.1525      0.5920
0.9414     -5.2320      0.3380
8.8515      1.0828      0.0401
8.6431    -14.0170      0.6000
0.2281     -6.4792      0.3707
8.1129     -0.1679      0.0801
7.8938    -15.2256      0.6450
8.7511     -6.4583      0.3505
6.6520     -0.1514      0.0572
6.4530    -15.2311      0.6390
8.0105     -7.7040      0.3841
5.6732    -16.4646      0.6890
6.5469     -7.6849      0.3604
4.2788    -16.4465      0.6780
0.9036     -7.7541      0.4160
0.1892     -8.9939      0.4440
8.7156     -8.9731      0.4311
0.8645    -10.2800      0.4840
0.1520    -11.5041      0.5170
1.4647     -6.3697      0.1876
1.0355      2.3350      0.0090
0.8288    -12.8126      0.5620
0.3260      1.0667      0.0520
0.1165    -13.9990      0.6020
1.0066     -0.1910      0.1110
9.9880     -6.3537      0.1406
0.0217     -3.8383      0.0405
0.0569     -1.3213     -0.0503
9.3445     -2.5690     -0.0270
9.3094     -5.0890      0.0680
9.2766     -7.6111      0.1700
9.3806     -0.0470     -0.1070
4.4040     -3.8893      1.0975

