69.000000	 0.022500	 1.101000	
54.000000	 2.544256	 1.101000	
140.000000	 5.068753	 1.101000	
139.000000	 7.583751	 1.101000	
138.000000	 10.099627	 1.101000	
141.000000	 12.621881	 1.101000	
68.000000	 15.144753	 1.101000	
47.000000	 17.668310	 1.101000	
90.000000	 -1.215216	 1.796313	
66.000000	 1.302214	 1.796313	
52.000000	 3.814857	 1.796313	
135.000000	 6.331643	 1.796313	
136.000000	 8.831859	 1.796313	
137.000000	 11.360357	 1.796313	
89.000000	 13.876643	 1.796313	
65.000000	 16.391211	 1.796313	
48.000000	 18.904496	 1.796313	
87.000000	 -1.215216	 3.270812	
63.000000	 1.302214	 3.270812	
51.000000	 3.814857	 3.270812	
129.000000	 6.331643	 3.270812	
67.000000	 8.831859	 3.270812	
53.000000	 11.360357	 3.270812	
86.000000	 13.876643	 3.270812	
62.000000	 16.391211	 3.270812	
42.000000	 18.904496	 3.270812	
110.000000	 -2.463373	 4.001667	
84.000000	 0.022500	 4.001667	
60.000000	 2.544256	 4.001667	
50.000000	 5.068753	 4.001667	
88.000000	 7.583751	 4.001667	
64.000000	 10.099627	 4.001667	
109.000000	 12.621881	 4.001667	
83.000000	 15.144753	 4.001667	
36.000000	 17.668310	 4.001667	
43.000000	 20.157500	 4.001667	
107.000000	 -2.463373	 5.452332	
81.000000	 0.022500	 5.452332	
58.000000	 2.544256	 5.452332	
49.000000	 5.068753	 5.452332	
85.000000	 7.583751	 5.452332	
61.000000	 10.099627	 5.452332	
106.000000	 12.621881	 5.452332	
80.000000	 15.144753	 5.452332	
37.000000	 17.668310	 5.452332	
44.000000	 20.157500	 5.452332	
123.000000	 -3.721000	 6.195300	
104.000000	 -1.215216	 6.195300	
79.000000	 1.302214	 6.195300	
56.000000	 3.814857	 6.195300	
108.000000	 6.331643	 6.195300	
142.000000	 8.831859	 6.195300	
59.000000	 11.360357	 6.195300	
103.000000	 13.876643	 6.195300	
78.000000	 16.391211	 6.195300	
38.000000	 18.904496	 6.195300	
45.000000	 21.410000	 6.195300	
121.000000	 -3.721000	 7.632744	
101.000000	 -1.215216	 7.632744	
76.000000	 1.302214	 7.632744	
55.000000	 3.814857	 7.632744	
105.000000	 6.331643	 7.632744	
82.000000	 8.831859	 7.632744	
57.000000	 11.360357	 7.632744	
100.000000	 13.876643	 7.632744	
75.000000	 16.391211	 7.632744	
39.000000	 18.904496	 7.632744	
46.000000	 21.410000	 7.632744	
119.000000	 -2.463373	 8.373611	
98.000000	 0.022500	 8.373611	
73.000000	 2.544256	 8.373611	
122.000000	 5.068753	 8.373611	
102.000000	 7.583751	 8.373611	
77.000000	 10.099627	 8.373611	
118.000000	 12.621881	 8.373611	
97.000000	 15.144753	 8.373611	
32.000000	 17.668310	 8.373611	
40.000000	 20.157500	 8.373611	
116.000000	 -2.463373	 9.821500	
95.000000	 0.022500	 9.821500	
71.000000	 2.544256	 9.821500	
120.000000	 5.068753	 9.821500	
99.000000	 7.583751	 9.821500	
74.000000	 10.099627	 9.821500	
115.000000	 12.621881	 9.821500	
94.000000	 15.144753	 9.821500	
33.000000	 17.668310	 9.821500	
41.000000	 20.157500	 9.821500	
113.000000	 -1.215216	 10.554000	
92.000000	 1.302214	 10.554000	
126.000000	 3.814857	 10.554000	
117.000000	 6.331643	 10.554000	
96.000000	 8.831859	 10.554000	
72.000000	 11.360357	 10.554000	
112.000000	 13.876643	 10.554000	
29.000000	 16.391211	 10.554000	
34.000000	 18.904496	 10.554000	
133.000000	 -1.215216	 12.030500	
128.000000	 1.302214	 12.030500	
125.000000	 3.814857	 12.030500	
114.000000	 6.331643	 12.030500	
93.000000	 8.831859	 12.030500	
70.000000	 11.360357	 12.030500	
132.000000	 13.876643	 12.030500	
30.000000	 16.391211	 12.030500	
35.000000	 18.904496	 12.030500	
131.000000	 0.022500	 12.725286	
127.000000	 2.544256	 12.725286	
124.000000	 5.068753	 12.725286	
111.000000	 7.583751	 12.725286	
91.000000	 10.099627	 12.725286	
134.000000	 12.621881	 12.725286	
130.000000	 15.144753	 12.725286	
31.000000	 17.668310	 12.725286	
