69.000000	 0.021251	 1.101286	
54.000000	 2.546438	 1.101286	
141.000000	 5.067251	 1.101286	
140.000000	 7.582124	 1.101286	
139.000000	 10.098875	 1.101286	
142.000000	 12.623562	 1.101286	
68.000000	 15.145562	 1.101286	
47.000000	 17.670251	 1.101286	
91.000000	 -1.215288	 1.797813	
66.000000	 1.302141	 1.797813	
52.000000	 3.815571	 1.797813	
136.000000	 6.330857	 1.797813	
137.000000	 8.831143	 1.797813	
138.000000	 11.360143	 1.797813	
90.000000	 13.876357	 1.797813	
65.000000	 16.391355	 1.797813	
48.000000	 18.905140	 1.797813	
88.000000	 -1.215288	 3.272500	
63.000000	 1.302141	 3.272500	
51.000000	 3.815571	 3.272500	
130.000000	 6.330857	 3.272500	
67.000000	 8.831143	 3.272500	
53.000000	 11.360143	 3.272500	
87.000000	 13.876357	 3.272500	
62.000000	 16.391355	 3.272500	
42.000000	 18.905140	 3.272500	
111.000000	 -2.463248	 4.000167	
85.000000	 0.021251	 4.000167	
60.000000	 2.546438	 4.000167	
50.000000	 5.067251	 4.000167	
89.000000	 7.582124	 4.000167	
64.000000	 10.098875	 4.000167	
110.000000	 12.623562	 4.000167	
84.000000	 15.145562	 4.000167	
36.000000	 17.670251	 4.000167	
43.000000	 20.154752	 4.000167	
108.000000	 -2.463248	 5.453610	
81.000000	 0.021251	 5.453610	
58.000000	 2.546438	 5.453610	
49.000000	 5.067251	 5.453610	
86.000000	 7.582124	 5.453610	
61.000000	 10.098875	 5.453610	
107.000000	 12.623562	 5.453610	
80.000000	 15.145562	 5.453610	
37.000000	 17.670251	 5.453610	
44.000000	 20.154752	 5.453610	
124.000000	 -3.720000	 6.197700	
105.000000	 -1.215288	 6.197700	
79.000000	 1.302141	 6.197700	
56.000000	 3.815571	 6.197700	
109.000000	 6.330857	 6.197700	
83.000000	 8.831143	 6.197700	
59.000000	 11.360143	 6.197700	
104.000000	 13.876357	 6.197700	
78.000000	 16.391355	 6.197700	
38.000000	 18.905140	 6.197700	
45.000000	 21.410000	 6.197700	
122.000000	 -3.720000	 7.633498	
102.000000	 -1.215288	 7.633498	
76.000000	 1.302141	 7.633498	
55.000000	 3.815571	 7.633498	
106.000000	 6.330857	 7.633498	
82.000000	 8.831143	 7.633498	
57.000000	 11.360143	 7.633498	
101.000000	 13.876357	 7.633498	
75.000000	 16.391355	 7.633498	
39.000000	 18.905140	 7.633498	
46.000000	 21.410000	 7.633498	
120.000000	 -2.463248	 8.371221	
99.000000	 0.021251	 8.371221	
73.000000	 2.546438	 8.371221	
123.000000	 5.067251	 8.371221	
103.000000	 7.582124	 8.371221	
77.000000	 10.098875	 8.371221	
119.000000	 12.623562	 8.371221	
98.000000	 15.145562	 8.371221	
32.000000	 17.670251	 8.371221	
40.000000	 20.154752	 8.371221	
117.000000	 -2.463248	 9.823833	
96.000000	 0.021251	 9.823833	
71.000000	 2.546438	 9.823833	
121.000000	 5.067251	 9.823833	
100.000000	 7.582124	 9.823833	
74.000000	 10.098875	 9.823833	
116.000000	 12.623562	 9.823833	
95.000000	 15.145562	 9.823833	
33.000000	 17.670251	 9.823833	
41.000000	 20.154752	 9.823833	
114.000000	 -1.215288	 10.552750	
93.000000	 1.302141	 10.552750	
127.000000	 3.815571	 10.552750	
118.000000	 6.330857	 10.552750	
97.000000	 8.831143	 10.552750	
72.000000	 11.360143	 10.552750	
113.000000	 13.876357	 10.552750	
29.000000	 16.391355	 10.552750	
34.000000	 18.905140	 10.552750	
134.000000	 -1.215288	 12.029000	
129.000000	 1.302141	 12.029000	
126.000000	 3.815571	 12.029000	
115.000000	 6.330857	 12.029000	
94.000000	 8.831143	 12.029000	
70.000000	 11.360143	 12.029000	
133.000000	 13.876357	 12.029000	
30.000000	 16.391355	 12.029000	
35.000000	 18.905140	 12.029000	
132.000000	 0.021251	 12.724214	
128.000000	 2.546438	 12.724214	
125.000000	 5.067251	 12.724214	
112.000000	 7.582124	 12.724214	
92.000000	 10.098875	 12.724214	
135.000000	 12.623562	 12.724214	
131.000000	 15.145562	 12.724214	
31.000000	 17.670251	 12.724214	
