 3.742  -10.250    0.268
 1.538   -9.058    0.239
 0.218   -6.899    0.138
-1.193   -2.237   -0.026
-1.114   -4.744    0.025
 1.183    2.237    0.025
 3.305    3.567    0.038
 0.000   -0.000    0.000
18.454    4.051   -0.244
 5.834    3.650    0.038
20.982    4.124   -0.346
23.182    2.930   -0.426
24.502    0.770   -0.454
25.914   -3.893   -0.416
25.834   -1.389   -0.466
23.538   -8.365   -0.227
11.320  -10.023    0.045
13.842   -9.945   -0.030
16.363   -9.861   -0.070
18.889   -9.775   -0.102
 6.271  -10.175    0.219
21.415   -9.693   -0.146
24.720   -6.128   -0.321
 8.797  -10.100    0.141
10.883    3.818   -0.024
13.406    3.899   -0.087
15.929    3.977   -0.159
 8.361    3.737    0.020
 4.956   -6.937    0.328
 4.997   -8.411    0.184
 3.701   -9.131    0.227
 3.599   -4.771    0.281
 3.667   -6.228    0.331
 2.402   -7.002    0.393
 2.483   -8.489    0.370
 3.486   -0.457    0.233
 3.511   -1.907    0.227
 2.269   -2.667    0.182
 2.314   -4.092    0.207
 1.091   -4.886    0.279
 1.153   -6.336    0.336
 2.176    0.245    0.262
 0.962   -0.491    0.230
 1.004   -1.948    0.221
-0.222   -2.753    0.137
-0.179   -4.157    0.164
 3.336    2.450    0.040
 2.159    1.738    0.179
16.068   -1.438    0.351
16.056   -0.000    0.000
17.286    0.769    0.016
17.244    2.221   -0.122
 9.735    0.492    0.068
18.479    2.951   -0.299
17.391   -3.646    0.541
17.346   -2.143    0.530
 9.929   -3.875    0.435
18.602   -1.414    0.363
 9.880   -2.390    0.422
18.541    0.041    0.133
11.078   -1.634    0.075
 4.726    0.343    0.238
19.763    0.820   -0.092
11.015   -0.187    0.056
 4.671    1.812    0.027
19.723    2.298   -0.294
12.252    0.587    0.028
 5.873    2.544    0.002
21.023    3.011   -0.352
 9.997   -8.267    0.174
18.717   -5.760    0.203
 9.967   -6.776    0.130
18.696   -4.300    0.381
11.206   -6.015    0.110
 4.841   -4.012    0.400
19.947   -3.543    0.102
11.165   -4.568    0.096
 4.796   -2.577    0.383
19.899   -2.099    0.082
 6.062   -1.823    0.616
21.120   -1.349   -0.105
12.384   -3.799   -0.106
12.340   -2.331   -0.124
 6.011   -0.349    0.392
21.054    0.110   -0.115
13.568   -1.564    0.034
 7.218    0.445    0.219
22.321    0.881   -0.119
13.536   -0.108    0.014
 7.170    1.900    0.097
22.241    2.365   -0.237
11.273   -8.921    0.108
19.988   -6.460    0.009
12.517   -8.186    0.003
 6.197   -6.154    0.460
21.229   -5.682   -0.025
12.478   -6.711    0.091
 6.150   -4.681    0.644
21.216   -4.220   -0.050
13.721   -5.931    0.073
 7.418   -3.955    0.737
22.452   -3.460   -0.145
13.666   -4.485    0.071
 7.371   -2.463    0.723
22.408   -2.033   -0.169
14.867   -3.723    0.370
 8.590   -1.687    0.489
23.624   -1.225   -0.183
14.823   -2.232    0.352
 8.493   -0.255    0.147
23.576    0.225   -0.194
13.810   -8.842    0.053
 7.445   -6.879    0.307
22.554   -6.369    0.001
15.058   -8.113    0.060
 8.683   -6.111    0.211
23.759   -5.629   -0.094
14.988   -6.619    0.020
 8.678   -4.663    0.500
23.716   -4.184   -0.121
16.239   -5.878    0.061
24.926   -3.376   -0.270
16.165   -4.437    0.370
24.883   -1.963   -0.298
16.348   -8.759    0.024
17.564   -8.018   -0.021
17.516   -6.571    0.095
18.842   -8.674   -0.174
20.048   -7.943   -0.157
14.763    0.661   -0.026
 6.242   -9.075    0.143
21.386   -8.575   -0.163
 7.488   -8.343    0.216
22.566   -7.863   -0.071
 8.751   -8.998    0.220
14.736    2.145    0.002
12.195    2.067   -0.065
 9.665    1.977    0.112
10.904    2.716    0.053
13.449    2.795   -0.000
15.984    2.873   -0.044
 8.385    2.632    0.119
